case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,l2_unit_ratio,mechanically_legal
C007,IndependentCurve,proto_sw_1_1,compact,simple,1,100000,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.062283899998874404,raw_cases/C007/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.027768053,1,0,0.0,1.0,0,0.0,0.0,2,0,0.0,1.0566051195766848,0.7395668652794546,4,0,4,1.051184755721891,0.26279618893047274,0.09019658323367542,0.30403125999999997,0.01523094846491228,0.5,0.5,1.0,0.0,0.0,0.1950207,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.05303030274999998,0.10606060599999999,0.30303030325,0.757575757,0.24242424299999998,0.5,,0.0,0.0
C007,FixedSlot,proto_sw_1_1,compact,simple,1,100000,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.038848999996844,raw_cases/C007/methods/FixedSlot,1,0,0,1,0,0,0.09657689638381226,0.027768053,0,0,0.0,1.0,0,0.00029506592133775073,0.00024182281059150686,0,0,0.09655235651533306,1.0943060832722518,0.7778164425780605,4,1,4,1.4719267058250178,0.2943853411650036,0.10023929206184275,1.072241828,0.019651178728070175,1.0,0.0,0.75,0.25,0.0,0.1950207,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.19071461,0.277783387,0.337068777,0.3767922,0.6232078,0.25,,0.25,0.0
C007,LocalGreedy,proto_sw_1_1,compact,simple,1,100000,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2,4a6d7cc918a55db489aff0719ff0c5d2244cdd40393fab67e66284f187c58c0c,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.05102649999753339,raw_cases/C007/methods/LocalGreedy,1,0,0,0,0,0,0.053385879024660396,0.027768053,0,0,0.0,1.0,0,0.00026418113317680324,0.00023658523804407822,0,0,0.053385879024660396,0.029052111975856353,0.02050714444929658,4,2,4,1.0421106907099156,0.17368511511831927,0.05829098339017738,1.068929631,0.015442251461988304,0.5,0.5,0.75,0.0,0.25,0.1950207,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.1439393935,0.24242424250000003,0.34848484900000004,0.393939394,0.606060606,0.25,,0.25,1.0
C007,Ours,proto_sw_1_1,compact,simple,1,100000,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2,4a6d7cc918a55db489aff0719ff0c5d2244cdd40393fab67e66284f187c58c0c,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04707120000239229,raw_cases/C007/methods/Ours,1,0,0,0,0,0,0.053385879024660396,0.027768053,0,0,0.0,1.0,0,0.00038238934799204145,0.0001983991135168096,0,0,0.053385879024660396,0.029052111975856353,0.02050714444929658,4,1,4,1.0475950135334107,0.20951900270668214,0.06001699064092162,1.068929631,0.017201206140350877,0.5,0.5,0.75,0.25,0.0,0.1950207,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.1439393935,0.24242424250000003,0.34848484900000004,0.393939394,0.606060606,0.25,,0.25,1.0
C008,IndependentCurve,proto_sw_1_1,compact,simple,2,100008,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.056737899998552166,raw_cases/C008/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.027768053,1,0,0.0,1.0,0,0.0,0.0,0,0,0.0,1.1101568709281295,0.47206975830413794,4,0,4,1.051633476786943,0.26290836919673577,0.06462276245031566,0.402860224,0.01769234283625731,1.0,0.0,1.0,0.0,0.0,0.174090405,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.04545454500000001,0.1666666665,0.3712121215,0.666666667,0.333333333,0.5,,0.0,0.0
C008,FixedSlot,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.5285789000008663,raw_cases/C008/methods/FixedSlot,1,0,0,1,0,0,0.20648524586213346,0.027768053,0,0,0.0,1.0,0,0.01383919823397936,0.01214604461348679,0,0,0.20646593057628201,0.5526564709341324,0.3259391364656255,4,1,4,1.5740476117739428,0.31480952235478854,0.09814626460517878,1.0286599660000002,0.018040707236842105,0.75,0.25,0.75,0.25,0.0,0.174090405,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.12092348324999999,0.24821381499999998,0.37729033175,0.42352431200000007,0.5764756879999999,0.25,,0.25,0.0
C008,LocalGreedy,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2,07910f095b7e8699ec523f11e8afd388310a0f0462b5d185b72c0607eb6e4c78,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04744819999905303,raw_cases/C008/methods/LocalGreedy,1,0,0,0,0,0,0.05431857909514021,0.027768053,0,0,0.0,1.0,0,0.030254773826081046,0.020874576497653813,0,0,0.054436408387688165,0.2790401530935566,0.2634499336174539,4,2,4,1.2074028880143493,0.2012338146690582,0.08569393206095609,0.9873941070000001,0.021113167032163743,0.5,0.5,0.75,0.0,0.25,0.174090405,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.1363636365,0.24242424299999998,0.3560606065,0.424242424,0.575757576,0.5,,0.25,1.0
C008,Ours,proto_sw_1_1,compact,simple,2,100008,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2,07910f095b7e8699ec523f11e8afd388310a0f0462b5d185b72c0607eb6e4c78,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_399132903__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04118150000067544,raw_cases/C008/methods/Ours,1,0,0,0,0,0,0.05431857909514021,0.027768053,0,0,0.0,1.0,0,0.0131199970068061,0.009939949476543435,0,0,0.054436408387688165,0.2790401530935566,0.2634499336174539,4,1,4,1.0598272942779563,0.21196545885559126,0.06347998116614686,0.9873941070000001,0.018863075657894735,0.5,0.5,0.75,0.25,0.0,0.174090405,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.1363636365,0.24242424299999998,0.3560606065,0.424242424,0.575757576,0.5,,0.25,1.0
C009,IndependentCurve,proto_sw_1_1,compact,medium,1,100007,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.047246599999198224,raw_cases/C009/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.027768053,1,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.0,1.1340149940984792,0.5423437396286814,5,0,5,1.3262099051512175,0.2652419810302435,0.0820812991638252,1.039763724,0.016001918859649123,0.6,0.4,1.0,0.0,0.0,0.411134807,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.212121212,0.303030303,0.48484848499999994,0.5151515150000001,0.4,,0.0,0.0
C009,FixedSlot,proto_sw_1_1,compact,medium,1,100007,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.1601553000000422,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C009,LocalGreedy,proto_sw_1_1,compact,medium,1,100007,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,9c8988538a2e88176f181c004bc3331c2f19598b9e991ac1070120187f586365,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.053965600000083214,raw_cases/C009/methods/LocalGreedy,1,0,0,0,0,0,0.06032748671880861,0.027768053,0,0,0.0,0.9999999999999998,0,0.2631255623809226,0.1997801504031709,0,0,0.06032748671880861,0.4555243382138858,0.2552879373331511,5,4,5,1.4171504711224359,0.15746116345804842,0.06762390169782329,1.004741082,0.024779559576023392,0.6,0.4,0.6,0.0,0.4,0.411134807,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.12121212099999998,0.12121212200000003,0.27272727199999997,0.393939394,0.606060606,0.2,,0.4,1.0
C009,Ours,proto_sw_1_1,compact,medium,1,100007,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,9c8988538a2e88176f181c004bc3331c2f19598b9e991ac1070120187f586365,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.05409480000162148,raw_cases/C009/methods/Ours,1,0,0,0,0,0,0.06032748671880861,0.027768053,0,0,0.0,0.9999999999999998,0,0.0018169644564929306,0.0008721854435207589,0,0,0.06032748671880861,0.4555243382138858,0.2552879373331511,5,2,5,1.211093873120864,0.1730134104458377,0.06009847194618918,1.004741082,0.02151292945906433,0.6,0.4,0.6,0.4,0.0,0.411134807,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.12121212099999998,0.12121212200000003,0.27272727199999997,0.393939394,0.606060606,0.2,,0.4,1.0
C010,IndependentCurve,proto_sw_1_1,compact,medium,2,100025,1,1,0,0,,,5,0,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,,,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04319509999913862,raw_cases/C010/methods/IndependentCurve,1,0,0,0,0,0,0.03711102213996238,0.027768053,0,0,0.0,1.0000000000000004,0,0.0,0.0,0,0,0.03711102213996238,1.1100025282851385,0.47882246016322766,5,0,5,1.319623016106532,0.2639246032213064,0.0789646971269405,0.354713328,0.017321134868421052,1.0,0.0,1.0,0.0,0.0,0.555300905,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.03030303000000001,0.03030303000000001,0.272727273,0.636363637,0.363636363,0.4,,0.0,1.0
C010,FixedSlot,proto_sw_1_1,compact,medium,2,100025,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.145517100001598,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C010,LocalGreedy,proto_sw_1_1,compact,medium,2,100025,1,1,1,1,,,5,4,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2,bf3370f0e19ada8ac3d75ebb36a04af3375cba07e847e0a4c20da1f52a798f0f,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04877750000014203,raw_cases/C010/methods/LocalGreedy,1,0,0,0,0,0,0.02845327962953569,0.027768053,0,0,0.0,1.0000000000000004,0,0.4274302678661717,0.3110222617379876,0,0,0.05328784178307186,0.23560103867860727,0.12774450879471597,5,4,5,1.6507744391681365,0.18341938212979295,0.07288592521725244,1.108165971,0.02850877192982456,0.4,0.6,0.6,0.0,0.4,0.555300905,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.121212122,0.30303030299999995,0.393939394,0.606060606,0.4,,0.4,1.0
C010,Ours,proto_sw_1_1,compact,medium,2,100025,1,1,1,1,,,5,2,5,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2,bf3370f0e19ada8ac3d75ebb36a04af3375cba07e847e0a4c20da1f52a798f0f,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium,proto_sw_1_1__seed_3401931970__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04754330000287155,raw_cases/C010/methods/Ours,1,0,0,0,0,0,0.05329910184235498,0.027768053,0,0,0.0,1.0000000000000004,0,0.005151856479718174,0.0031018893141194644,0,0,0.05328784178307186,0.23560103867860727,0.12774450879471597,5,2,5,1.5045533855846256,0.2149361979406608,0.08600164819438731,1.108165971,0.02631578947368421,0.4,0.6,0.6,0.4,0.0,0.555300905,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.121212122,0.30303030299999995,0.393939394,0.606060606,0.4,,0.4,1.0
C011,IndependentCurve,proto_sw_1_1,compact,rich,1,100005,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.039250300000276184,raw_cases/C011/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.027768053,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,3.6043286112485027,0.668738008554044,6,0,6,1.6097434893238294,0.26829058155397156,0.06783982291663367,0.885715924,0.024619654605263157,0.5,0.5,1.0,0.0,0.0,0.774568105,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.03030303025,0.09090909149999998,0.19696969699999997,0.5454545450000001,0.4545454549999999,0.5,,0.0,0.0
C011,FixedSlot,proto_sw_1_1,compact,rich,1,100005,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.1826783999968029,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C011,LocalGreedy,proto_sw_1_1,compact,rich,1,100005,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,b07f6cdc951b63e29149d0c4b189166519ff09dbc9980054d98c81a20525c424,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.051282199998240685,raw_cases/C011/methods/LocalGreedy,1,0,0,0,0,0,0.03582121118648592,0.027768053,0,0,0.0,1.0000000000000002,0,0.04419146961504346,0.042085726520882966,0,0,0.0358671170269131,0.21987721360316018,0.1159857108887516,6,2,6,1.418837126901622,0.17735464086270278,0.05680782453307252,1.032426275,0.022249634502923978,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.774568105,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212099999998,0.1363636365,0.196969697,0.30303030300000006,0.6969696969999999,0.16666666666666666,,0.16666666666666663,1.0
C011,Ours,proto_sw_1_1,compact,rich,1,100005,1,1,1,1,,,6,1,6,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,b07f6cdc951b63e29149d0c4b189166519ff09dbc9980054d98c81a20525c424,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.050871099996584235,raw_cases/C011/methods/Ours,1,0,0,0,0,0,0.03582121118648592,0.027768053,0,0,0.0,1.0000000000000002,0,0.00104386949884372,0.0007698283312464995,0,0,0.0358671170269131,0.21987721360316018,0.1159857108887516,6,1,6,1.4315910987069662,0.20451301410099518,0.06954833536426196,1.032426275,0.0206734283625731,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.774568105,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.12121212099999998,0.1363636365,0.196969697,0.30303030300000006,0.6969696969999999,0.16666666666666666,,0.16666666666666663,1.0
C012,IndependentCurve,proto_sw_1_1,compact,rich,2,100014,1,1,0,0,,,6,0,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,,,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.042540600003121654,raw_cases/C012/methods/IndependentCurve,1,0,4,0,0,0,0.0,0.027768053,1,0,0.0,0.9999999999999999,0,0.0,0.0,4,0,0.0,3.7206759603142743,0.938797463246987,6,0,6,1.6133551894420877,0.26889253157368126,0.07268783256123852,0.279281155,0.01672720211988304,0.0,1.0,1.0,0.0,0.0,0.789807185,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.007575757500000002,0.04545454500000001,0.08333333324999997,0.818181819,0.18181818100000002,0.6666666666666666,,0.0,0.0
C012,FixedSlot,proto_sw_1_1,compact,rich,2,100014,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.3200362999996287,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C012,LocalGreedy,proto_sw_1_1,compact,rich,2,100014,1,1,1,1,,,6,4,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2,a9b7eefdeba378fc39fe96936fb2dbd573423da4dc6ba89272df0b5b453757b3,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.057335500001499895,raw_cases/C012/methods/LocalGreedy,1,0,0,0,0,0,0.05116224793693552,0.027768053,0,0,0.0,0.9999999999999999,0,0.08198481528081887,0.040947871529533476,0,0,0.0511944205709281,0.5328707872009306,0.1265094226769807,6,4,6,2.1148055992061923,0.21148055992061923,0.07469435075687761,1.0700383409999998,0.03271198830409357,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.789807185,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.09090909099999997,0.106060606,0.2121212125,0.36363636400000005,0.636363636,0.3333333333333333,,0.33333333333333337,1.0
C012,Ours,proto_sw_1_1,compact,rich,2,100014,1,1,1,1,,,6,2,6,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2,a9b7eefdeba378fc39fe96936fb2dbd573423da4dc6ba89272df0b5b453757b3,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich,proto_sw_1_1__seed_3322687601__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.05140389999723993,raw_cases/C012/methods/Ours,1,0,0,0,0,0,0.05116224793693552,0.027768053,0,0,0.0,0.9999999999999999,0,0.015223938932455756,0.006855479782321487,0,0,0.0511944205709281,0.5328707872009306,0.1265094226769807,6,2,6,1.7574598621440478,0.21968248276800598,0.062320496185562145,1.0700383409999998,0.02906843932748538,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.789807185,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.09090909099999997,0.106060606,0.2121212125,0.36363636400000005,0.636363636,0.3333333333333333,,0.33333333333333337,1.0
C013,IndependentCurve,proto_sw_1_1,swept,simple,1,100003,1,1,0,0,,,4,0,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.046334499998920364,raw_cases/C013/methods/IndependentCurve,1,0,0,0,0,0,0.04124786711893811,0.027768053,0,0,0.0,0.9999999999999999,0,0.0,0.0,0,0,0.04124786711893811,0.7772447636067735,0.6598835368262584,4,0,4,1.0472728297700415,0.2618182074425104,0.08703615559955862,0.871649043,0.013591922514619883,0.75,0.25,1.0,0.0,0.0,0.24243442,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.14393939425,0.227272727,0.33333333275,0.515151515,0.484848485,0.5,,0.0,1.0
C013,FixedSlot,proto_sw_1_1,swept,simple,1,100003,0,0,1,0,MatrixCError,FixedSlot slot ordinary_1 has no feasible candidates,,,,,,,,,0.02911590000076103,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry,,
C013,LocalGreedy,proto_sw_1_1,swept,simple,1,100003,1,1,1,1,,,4,2,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,6d260be9f42228d8cf8d9b40f2c942529f0406a80732513b6ed04532999d95fc,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.046389899998757755,raw_cases/C013/methods/LocalGreedy,1,0,0,0,0,0,0.11922035008233452,0.027768053,0,0,0.0,0.9999999999999999,0,0.013517504090637063,0.01257047733035494,0,0,0.1435492774523347,0.22156324625590695,0.14068152531695274,4,2,4,1.0184814905049975,0.16974691508416626,0.06644680577367691,0.835367295,0.012672468932748537,0.5,0.5,0.75,0.0,0.25,0.24243442,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.15909090925,0.196969697,0.28787878775,0.515151515,0.484848485,0.25,,0.25,1.0
C013,Ours,proto_sw_1_1,swept,simple,1,100003,1,1,1,1,,,4,1,4,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,6d260be9f42228d8cf8d9b40f2c942529f0406a80732513b6ed04532999d95fc,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_1__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04431109999859473,raw_cases/C013/methods/Ours,1,0,0,0,0,0,0.14334965008331177,0.027768053,0,0,0.0,0.9999999999999999,0,1.1052650844206417e-05,5.736543543061237e-06,0,0,0.1435492774523347,0.22156324625590695,0.14068152531695274,4,1,4,1.0212995048985611,0.20425990097971222,0.08728046675388686,0.835367295,0.011101973684210526,0.5,0.5,0.75,0.25,0.0,0.24243442,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.15909090925,0.196969697,0.28787878775,0.515151515,0.484848485,0.25,,0.25,1.0
