case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
A386,A,Ours,proto_sw_3_2,swept,medium,3,200002,1,,,6,4,2,6,58.49665180000011,2.2093007000003126,1.3362066999980016,0.003605599998991238,0.03283279999959632,62.136630099998,2249,150,56,368,351,300000,0,raw_cases/A386,1,0,0,0,0,0,0.0421871055291989,0.021319526,0,0,0.0,1.0000000000000002,0,0.050050299585490884,0.03366174033547107,0,0,0.042228414796660646,1.7002723894284013,0.38126008371109577,6,2,6,1.8279027643800378,0.22848784554750473,0.07445819068673518,0.5076013529999999,0.03113578216374269,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.47426263,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12121212125,0.13636363699999998,0.2196969695,0.272727272,0.727272728,0.16666666666666666,
A387,A,Ours,proto_sw_3_2,swept,rich,3,200002,1,,,7,4,3,7,58.47305369999958,2.5896669999965525,4.560873099999299,0.007496999998693354,0.03092300000207615,65.6773084000015,2249,175,32,603,1594,300000,0,raw_cases/A387,1,0,0,0,0,0,0.037675816722939,0.021319526,0,0,0.0,1.0000000000000002,0,0.07390994561557598,0.02847736278215358,0,0,0.037953581404572945,0.9348905739531371,0.2784699420337774,7,3,7,1.8285998702464612,0.18285998702464612,0.08316260177911736,0.701055102,0.0323579130116959,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.668271987,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.121212121,0.12121212199999998,0.1515151515,0.242424242,0.757575758,0.2857142857142857,
A388,A,Ours,proto_sw_3_2,expanded,simple,4,200003,1,,,6,4,2,6,51.205477900002734,2.2267427000006137,1.744869699999981,0.0033868999998958316,0.034624099997017765,55.23344830000133,2232,150,144,364,228,300000,0,raw_cases/A388,1,0,0,0,0,0,0.06812858317847784,0.021319526,0,0,0.0,1.0000000000000002,0,0.09657018468279621,0.033457763040583094,0,0,0.06812858317847784,0.9294640767290281,0.35219766324236407,6,2,6,1.4999799124499784,0.1874974890562473,0.0658435241428263,0.5608725689999999,0.025596217105263157,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.340670209,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.06818181849999999,0.106060606,0.2575757575,0.363636363,0.636363637,0.3333333333333333,
A389,A,Ours,proto_sw_3_2,expanded,medium,4,200003,1,,,6,4,2,6,50.70288000000073,2.2298860999981116,1.8208441999995557,0.004986200001440011,0.026884200000495184,54.80183670000042,2232,150,144,364,228,300000,0,raw_cases/A389,1,0,0,0,0,0,0.06812858317847784,0.021319526,0,0,0.0,1.0000000000000002,0,0.09657018468279621,0.033457763040583094,0,0,0.06812858317847784,0.9294640767290281,0.35219766324236407,6,2,6,1.4999799124499784,0.1874974890562473,0.0658435241428263,0.5608725689999999,0.025596217105263157,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.340670209,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.06818181849999999,0.106060606,0.2575757575,0.363636363,0.636363637,0.3333333333333333,
A390,A,Ours,proto_sw_3_2,expanded,rich,4,200003,1,,,7,5,2,7,50.646170599997276,2.6121941000019433,1.9177220000019588,0.004503500000282656,0.03920790000120178,55.23737759999858,2232,175,184,442,1058,300000,0,raw_cases/A390,1,0,0,0,0,0,0.0473339432378534,0.021319526,0,0,0.0,1.0000000000000002,0,0.07748213621784567,0.024311895187550836,0,0,0.047277291875716596,1.4070683670199373,0.35219766324236407,7,2,7,1.7614778000514835,0.19571975556127588,0.07545730214991318,0.5608725689999999,0.03026201571637427,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.610309069,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.075757576,0.121212121,0.1818181815,0.303030303,0.696969697,0.2857142857142857,
A391,A,Ours,proto_sw_3_2,compact,simple,4,200003,1,,,5,3,2,5,47.529939700001705,1.8392358000019158,2.049854699998832,0.0053406000006361865,0.029881099999329308,51.47062750000259,2132,125,261,480,1123,300000,0,raw_cases/A391,1,0,0,0,0,0,0.03672549154637008,0.021319526,0,0,0.0,1.0,0,0.026221454308198448,0.011655446030400493,0,0,0.0369353991740515,0.701951694438654,0.40969733558668525,5,2,5,1.3870053833432199,0.19814362619188855,0.06731397737707653,0.4817189569999999,0.024545413011695907,0.6,0.4,0.6,0.4,0.0,0.224538046,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.181818182,0.212121212,0.242424242,0.242424242,0.757575758,0.2,
A392,A,Ours,proto_sw_3_2,compact,medium,4,200003,1,,,6,4,2,6,47.60006179999982,2.225855100001354,1.857257399999071,0.006546900000103051,0.02875510000012582,51.73483699999997,2132,150,127,341,421,300000,0,raw_cases/A392,1,1,0,0,0,0,0.04872627077665189,0.021319526,0,0,0.0,1.0,0,0.007789341859691724,0.0017778397663025245,0,0,0.04872768668419546,1.0397035769580707,0.3143316190790432,6,2,6,1.5556659354164537,0.19445824192705669,0.0867971185165336,0.6816633579999999,0.027012518274853802,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.459222572,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.12121212125,0.166666667,0.21212121274999998,0.242424242,0.757575758,0.3333333333333333,
A393,A,Ours,proto_sw_3_2,compact,rich,4,200003,1,,,7,5,2,7,47.16331259999788,2.6717147000017576,1.9627270999990287,0.016114199999719858,0.034645300002011936,51.865782600001694,2132,175,47,381,1509,300000,0,raw_cases/A393,1,0,0,0,0,0,0.045491348056463266,0.021319526,0,0,0.0,1.0,0,0.056257331454450214,0.03380375626055543,0,0,0.04554562390938872,1.5123193333995684,0.29068459612552466,7,2,7,1.7690915669514105,0.19656572966126784,0.06314495209517984,0.704396005,0.030804550438596492,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.66020664,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.12121212199999998,0.1818181815,0.242424242,0.757575758,0.14285714285714285,
A394,A,Ours,proto_sw_3_2,swept,simple,4,200003,1,,,5,3,2,5,47.35689039999852,1.846726800002216,2.1907308000008925,0.004460699998162454,0.024264200001198333,51.43799129999752,2150,125,60,748,413,300000,0,raw_cases/A394,1,1,0,0,0,0,0.062165653890106,0.021319526,0,0,0.0,1.0,0,0.019540258515564554,0.013775954653481257,0,0,0.06216874686439897,0.8630300944787529,0.2639870947316843,5,2,5,1.4899936068552555,0.2128562295507508,0.0740097276313564,0.6623664020000001,0.025778965643274854,0.6,0.4,0.6,0.4,0.0,0.289185209,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.121212121,0.212121212,0.24242424299999998,0.333333333,0.666666667,0.2,
A395,A,Ours,proto_sw_3_2,swept,medium,4,200003,1,,,6,4,2,6,47.343494500000816,2.183655799999542,1.048376400001871,0.003966899999795714,0.03761809999923571,50.64021860000139,2150,150,20,206,1298,300000,0,raw_cases/A395,1,0,0,0,0,0,0.053081945299538164,0.021319526,0,0,0.0,1.0,0,0.03749858094706332,0.016839884027296928,0,0,0.05311598952190813,0.8670948767245483,0.3224282521169614,6,2,6,1.61658336952282,0.20207292119035247,0.10559333480890173,0.816182867,0.027035361842105265,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.455124229,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.09848484874999999,0.1515151515,0.204545455,0.303030303,0.696969697,0.3333333333333333,
A396,A,Ours,proto_sw_3_2,swept,rich,4,200003,1,,,7,5,2,7,47.31086520000099,2.5767789999990782,2.0004212000021653,0.004334500001277775,0.03824000000167871,51.94655839999905,2150,175,176,554,1650,300000,0,raw_cases/A396,1,0,0,0,0,0,0.03384647121464681,0.021319526,0,0,0.0,1.0,0,0.028429841153364332,0.019315018533768862,0,0,0.0339284528780254,2.153383044948568,0.40905196234048247,7,2,7,1.7907613160955536,0.19897347956617265,0.07661666045686594,0.524194526,0.03171829312865497,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.701749334,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.121212121,0.121212121,0.151515152,0.242424242,0.757575758,0.14285714285714285,
A397,A,Ours,proto_sw_3_2,expanded,simple,5,200004,1,,,5,3,3,5,74.24345069999981,1.9080600000015693,2.5148121999991417,0.008737200001633028,0.03226320000248961,78.72294260000126,2242,125,60,546,1918,300000,0,raw_cases/A397,1,0,0,0,0,0,0.031980469425047765,0.021319526,0,0,0.0,1.0000000000000002,0,0.02471762007507521,0.014191523214561694,0,0,0.03231940409538038,0.7164214139123646,0.2782723547010875,5,3,5,1.5854491236478259,0.19818114045597823,0.084782824867127,0.5700993779999999,0.0276578490497076,0.6,0.4,0.6,0.2,0.2,0.219133292,0.2,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.121212122,0.15151515100000001,0.272727273,0.393939394,0.606060606,0.4,
A398,A,Ours,proto_sw_3_2,expanded,medium,5,200004,1,,,6,4,2,6,74.45105829999738,2.283650999997917,2.212302700001601,0.00414440000167815,0.02884470000208239,78.99819489999936,2242,150,69,470,449,300000,0,raw_cases/A398,1,0,0,0,0,0,0.03166712337783702,0.021319526,0,0,0.0,1.0000000000000002,0,0.0689317147061005,0.028527858321557038,0,0,0.03167763414825591,0.7188506604019591,0.34875411835728487,6,2,6,1.5240881774069912,0.1905110221758739,0.0850512818823033,0.5257419640000001,0.027058205409356724,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.381166824,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.106060606,0.1515151515,0.2196969695,0.272727273,0.727272727,0.16666666666666666,
A399,A,Ours,proto_sw_3_2,expanded,rich,5,200004,1,,,7,4,4,7,74.52102100000047,2.6283799999982875,3.3011799000014435,0.0364131999995152,0.031084899997949833,80.5362337000006,2242,175,124,532,21307,300000,0,raw_cases/A399,1,0,0,0,0,0,0.050028766774920096,0.021319526,0,0,0.0,1.0000000000000002,0,0.10584800699887376,0.031333318783410245,0,0,0.05003752522744258,0.9175538090403896,0.21479272961719761,7,4,7,1.9298353586954102,0.1754395780632191,0.08919581121566424,0.6526153450000001,0.03356291118421053,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.614844319,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.090909091,0.1818181815,0.272727273,0.727272727,0.2857142857142857,
A400,A,Ours,proto_sw_3_2,compact,simple,5,200004,1,,,5,3,2,5,70.21508730000278,1.8482430999974895,0.8903179000008095,0.0030764000002818648,0.030610400001023663,73.00666739999724,2225,125,0,100,216,300000,0,raw_cases/A400,1,0,0,0,0,0,0.0914146115481355,0.021319526,0,0,0.0,1.0,0,0.013512849674035354,0.007054964515757933,0,0,0.09150675710376709,0.3594674417925955,0.1950624253451768,5,2,5,1.3577919989362024,0.19397028556231463,0.07649542071458496,0.5786828829999999,0.023974323830409358,0.6,0.4,0.6,0.4,0.0,0.187972553,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.15151515100000001,0.151515152,0.303030303,0.303030303,0.696969697,0.2,
A401,A,Ours,proto_sw_3_2,compact,medium,5,200004,1,,,6,4,2,6,70.09142749999955,2.1998627000029956,1.8964182999989134,0.002430200001981575,0.028541100000438746,74.23758050000106,2225,150,136,463,254,300000,0,raw_cases/A401,1,0,0,0,0,0,0.07111092523538319,0.021319526,0,0,0.0,1.0,0,0.028671396193380414,0.011840743013613495,0,0,0.07111092523538319,0.899840064909349,0.37661367902842446,6,2,6,1.7100687531801084,0.21375859414751355,0.07541724903629184,0.625182752,0.03019919590643275,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.469554544,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000001,0.1515151515,0.2045454545,0.303030303,0.696969697,0.16666666666666666,
A402,A,Ours,proto_sw_3_2,compact,rich,5,200004,1,,,7,4,3,7,70.16547230000288,2.6839634999996633,4.284209500001452,0.006931399999302812,0.028851400002167793,77.19199720000324,2225,175,460,770,2822,300000,0,raw_cases/A402,1,0,0,0,0,0,0.03700162639511375,0.021319526,0,0,0.0,1.0,0,0.1301249948676532,0.03748760734655373,0,0,0.0370018694189209,1.3732412587766065,0.3755381700195068,7,3,7,1.8642922060851292,0.1864292206085129,0.07608809972618545,0.5442651599999999,0.03299753289473684,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.637671449,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.121212121,0.166666667,0.272727273,0.727272727,0.14285714285714285,
A403,A,Ours,proto_sw_3_2,swept,simple,5,200004,1,,,5,3,2,5,82.15855740000188,1.8288724000012735,1.8087731999985408,0.005753800000093179,0.030702100000780774,85.85169250000035,2253,125,84,388,1230,300000,0,raw_cases/A403,1,0,0,0,0,0,0.04211699574387301,0.021319526,0,0,0.0,1.0,0,0.014429710721929933,0.012993580974261953,0,0,0.04219006227980854,0.3085590424306269,0.15255171271059206,5,2,5,1.4430828891372847,0.20615469844818352,0.07290294197148513,0.5447347120000001,0.025459155701754384,0.6,0.4,0.6,0.4,0.0,0.213638171,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.151515152,0.181818182,0.272727272,0.303030303,0.696969697,0.4,
A404,A,Ours,proto_sw_3_2,swept,medium,5,200004,1,,,6,4,2,6,82.15816350000023,2.1674146999976074,2.617534400000295,0.0067955999984405935,0.03241089999937685,87.00389269999869,2253,150,245,525,401,300000,0,raw_cases/A404,1,0,0,0,0,0,0.03203403677940554,0.021319526,0,0,0.0,1.0,0,0.0069708506859334305,0.003075701937304449,0,0,0.03198689797669535,0.3947660831280887,0.15062266525696952,6,2,6,1.4665869501146227,0.18332336876432787,0.08094666759067728,0.731667952,0.025750411184210526,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.424450603,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.09848484874999999,0.1515151515,0.22727272675000001,0.272727273,0.727272727,0.3333333333333333,
A405,A,Ours,proto_sw_3_2,swept,rich,5,200004,1,,,7,4,3,7,82.29574880000291,2.5424268999995547,3.7408321000002616,0.010965400000713998,0.030586299999413313,88.6399394,2253,175,253,960,3196,300000,0,raw_cases/A405,1,0,0,0,0,0,0.03203403677940554,0.021319526,0,0,0.0,1.0,0,0.05828952899059782,0.025161515602591736,0,0,0.03198689797669535,0.9513353314175992,0.32356923083447114,7,3,7,1.8380959016724014,0.18380959016724013,0.08162536869358926,0.731667952,0.03248355263157895,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.650065477,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.090909091,0.121212122,0.1818181815,0.242424242,0.757575758,0.2857142857142857,
A406,A,Ours,proto_sw_3_2,expanded,simple,6,200005,1,,,5,3,2,5,60.731804700000794,1.8071251000001212,0.694423299999471,0.006598500000109198,0.03353659999993397,63.2922436000008,2241,125,33,162,1168,300000,0,raw_cases/A406,1,0,0,0,0,0,0.06868607922437296,0.021319526,0,0,0.0,1.0000000000000002,0,0.059157181894075164,0.028851658293856525,0,0,0.06868607922437296,1.3166572541467267,0.4010753653584151,5,2,5,1.533847189275732,0.21912102703939026,0.0875765294326837,0.6471990559999999,0.026424296418128657,0.6,0.4,0.6,0.4,0.0,0.201243482,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.121212121,0.121212121,0.303030303,0.363636364,0.636363636,0.2,
A407,A,Ours,proto_sw_3_2,expanded,medium,6,200005,1,,,6,4,2,6,60.924469800000224,2.230411299999105,1.3305447999991884,0.002398299999185838,0.035964399998192675,64.54173499999888,2241,150,93,336,437,300000,0,raw_cases/A407,1,0,0,0,0,0,0.03677730111497963,0.021319526,0,0,0.0,1.0000000000000002,0,0.03963085367319925,0.013023954602630295,0,0,0.036852001173708196,0.7253012789502381,0.18774736957025104,6,2,6,1.5057523455672124,0.18821904319590155,0.06990990963418509,0.4950151409999999,0.026755528143274854,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.353415287,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0984848485,0.136363636,0.2424242425,0.272727273,0.727272727,0.16666666666666666,
A408,A,Ours,proto_sw_3_2,expanded,rich,6,200005,1,,,7,5,2,7,61.32049310000002,2.575820099998964,1.7210565999994287,0.008026499999687076,0.027940700001636287,65.6700290000008,2241,175,92,397,1901,300000,0,raw_cases/A408,1,0,0,0,0,0,0.03677730111497963,0.021319526,0,0,0.0,1.0000000000000002,0,0.03825010477947395,0.014360505271405888,0,0,0.036852001173708196,0.9198127490294002,0.2206433258673545,7,2,7,1.7246553135949667,0.19162836817721854,0.06433589816409391,0.595976284,0.030884502923976608,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.572248826,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.10606060599999999,0.121212121,0.1515151515,0.272727273,0.727272727,0.14285714285714285,
A409,A,Ours,proto_sw_3_2,compact,simple,6,200005,1,,,5,3,2,5,61.66060590000052,1.9520334000008006,1.5751942000024428,0.0031162999985099304,0.024515900000551483,65.23149080000076,2232,125,42,509,657,300000,0,raw_cases/A409,1,0,0,0,0,0,0.04402943892891265,0.021319526,0,0,0.0,0.9999999999999999,0,0.07774988231034796,0.03935577492241447,0,0,0.04407362413579792,0.7759447278392533,0.29393217097851515,5,2,5,1.4692929405857411,0.20989899151224872,0.07798453882322898,0.517728922,0.025864629020467836,0.6,0.4,0.6,0.4,0.0,0.219686207,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.15151515100000001,0.181818182,0.24242424299999998,0.333333333,0.666666667,0.2,
A410,A,Ours,proto_sw_3_2,compact,medium,6,200005,1,,,6,4,2,6,61.94249860000127,2.239795600002253,1.3908063999988372,0.0024009000007936265,0.03507030000037048,65.6252762999975,2232,150,135,424,379,300000,0,raw_cases/A410,1,0,0,0,0,0,0.04402943892891265,0.021319526,0,0,0.0,0.9999999999999999,0,0.031158840354400107,0.020657772867125366,0,0,0.04407362413579792,1.4233560455925258,0.4125042244390624,6,2,6,1.4465226383166419,0.1808153297895802,0.06473474649605392,0.660892094,0.025721856725146198,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.390560985,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.121212121,0.136363636,0.21969697,0.272727273,0.727272727,0.16666666666666666,
A411,A,Ours,proto_sw_3_2,compact,rich,6,200005,1,,,7,5,2,7,61.219071800001984,2.5995943999987503,2.8788750000021537,0.006806700002925936,0.032783099999505794,66.7611539999998,2232,175,329,991,1082,300000,0,raw_cases/A411,1,0,0,0,0,0,0.041625605934945596,0.021319526,0,0,0.0,0.9999999999999999,0,0.05628072662579948,0.030527618894078474,0,0,0.041482031121170326,2.2799931646219673,0.4132887842023096,7,2,7,1.7371080637243252,0.19301200708048058,0.06812169407682309,0.615631765,0.030873081140350877,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.595324437,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.10606060599999999,0.121212121,0.1515151515,0.272727273,0.727272727,0.14285714285714285,
A412,A,Ours,proto_sw_3_2,swept,simple,6,200005,1,,,5,3,2,5,60.74823329999708,1.7801669000000402,0.6422940999982529,0.0019788000026892405,0.030048699998587836,63.216887799997494,2244,125,63,194,355,300000,0,raw_cases/A412,1,0,0,0,0,0,0.03167536851019143,0.021319526,0,0,0.0,1.0000000000000002,0,0.119875550550361,0.07909470762146444,0,0,0.03178033400146127,0.8944210765007204,0.29777973008449626,5,2,5,1.5215558376195986,0.21736511965994265,0.06440401300140938,0.5184944419999999,0.026801215277777776,0.6,0.4,0.6,0.4,0.0,0.183605334,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.121212121,0.24242424199999998,0.24242424299999998,0.303030303,0.696969697,0.2,
A413,A,Ours,proto_sw_3_2,swept,medium,6,200005,1,,,6,4,2,6,61.01506860000154,2.2021854000013263,1.2651489000018046,0.006689699999697041,0.027873499999259366,64.53748229999837,2244,150,74,236,1732,300000,0,raw_cases/A413,1,0,0,0,0,0,0.031867839724002776,0.021319526,0,0,0.0,1.0000000000000002,0,0.03428153703797177,0.019437025963203427,0,0,0.03180299625635713,1.2157691689021772,0.30808563622236745,6,2,6,1.563895663333528,0.19548695791669096,0.07864076637085192,0.6492740959999999,0.027709247076023392,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.412669913,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.12121212099999999,0.1363636365,0.196969697,0.303030303,0.696969697,0.16666666666666666,
A414,A,Ours,proto_sw_3_2,swept,rich,6,200005,1,,,7,5,2,7,60.8726865000026,2.6380978999986837,2.4547794999998587,0.00475449999794364,0.03374940000139759,66.02049529999931,2244,175,220,775,385,300000,0,raw_cases/A414,1,2,0,0,0,0,0.03771118503703401,0.021319526,0,0,0.0,1.0000000000000002,0,0.06782345863985781,0.03255670157211027,0,0,0.037712814772073694,1.739497469654679,0.35918389901758446,7,2,7,1.862354695095504,0.206928299455056,0.07975332080998848,0.705737813,0.03174113669590643,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.615701834,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.10606060599999999,0.121212121,0.1515151515,0.272727273,0.727272727,0.14285714285714285,
A415,A,Ours,proto_sw_3_2,expanded,simple,7,200006,1,,,5,4,1,5,61.62287020000076,1.9812474999998813,3.562679400001798,0.0035113999983877875,0.025367799997184193,67.21385310000187,2240,125,153,620,652,300000,0,raw_cases/A415,1,0,0,0,0,0,0.052307746027494495,0.021319526,0,0,0.0,1.0000000000000002,0,0.0018334916147213082,0.0009302453842085708,0,0,0.05247977356045347,0.9288023006262194,0.3907047395717684,5,1,5,1.3490278698088074,0.2248379783014679,0.07012003135770986,0.57002887,0.023951480263157895,0.6,0.4,0.8,0.2,0.0,0.214906283,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.151515152,0.181818182,0.212121212,0.303030303,0.696969697,0.2,
A416,A,Ours,proto_sw_3_2,expanded,medium,7,200006,1,,,6,5,1,6,61.52174319999904,2.215881600001012,1.6129406999971252,0.0021422999998321757,0.025601800000004005,65.3948492999989,2240,150,0,552,108,300000,0,raw_cases/A416,1,0,0,0,0,0,0.0907605769332602,0.021319526,0,0,0.0,1.0000000000000002,0,0.0275524138863222,0.026789117051518152,0,0,0.09093322902743653,1.3257940782275355,0.374317615800198,6,1,6,1.3785924524959752,0.19694177892799644,0.08383281201134662,0.654610519,0.02475671600877193,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.415308279,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.1287878785,0.1515151515,0.1742424245,0.272727273,0.727272727,0.16666666666666666,
A417,A,Ours,proto_sw_3_2,expanded,rich,7,200006,1,,,7,6,1,7,61.67791269999725,2.605289700000867,1.8994615000010526,0.002859399999579182,0.03044450000015786,66.23078229999737,2240,175,11,479,158,300000,0,raw_cases/A417,1,0,0,0,0,0,0.08394548784781149,0.021319526,0,0,0.0,1.0000000000000002,0,0.07535812315066137,0.03437022900124876,0,0,0.08394548784781149,1.789032740732376,0.36211315342733613,7,1,7,1.6777700607506394,0.20972125759382992,0.08536290012082698,0.552801624,0.03004500182748538,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.665561354,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.106060606,0.15151515100000001,0.1515151515,0.24242424299999998,0.757575757,0.14285714285714285,
A418,A,Ours,proto_sw_3_2,compact,simple,7,200006,1,,,5,4,2,5,57.804563300000154,1.8840711999982886,0.50995740000144,0.002109000000928063,0.028038799999194453,60.242688099999214,2120,125,12,42,99,300000,0,raw_cases/A418,1,0,0,0,0,0,0.1088295512912825,0.021319526,0,0,0.0,1.0000000000000002,0,0.02696917090178271,0.011387326091407747,0,0,0.10896872936322662,0.6474229113050911,0.3542018991390088,5,2,5,1.5118241208165504,0.21597487440236435,0.09741557813199853,0.600661236,0.02660704495614035,0.6,0.4,0.8,0.0,0.2,0.246430878,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.121212121,0.21212121200000003,0.272727273,0.272727273,0.727272727,0.2,
