"file","source_pdf","source_page","xref","pixel_width","pixel_height","aspect","page_rects","sha256"
"D01448673_tang_ceiling_pattern_p194_i03_x2563_548x75.png","D01448673_tang_ceiling_pattern.pdf","194","2563","548","75","7.3067","Rect(204.83999633789062, 211.0800018310547, 423.9599914550781, 241.0800018310547)","b409b2d68817140019e7773d50eed2280a53451da44875f6eed22ca082662ce4"
"D01448673_tang_ceiling_pattern_p194_i04_x2564_474x89.png","D01448673_tang_ceiling_pattern.pdf","194","2564","474","89","5.3258","Rect(204.83999633789062, 249.0, 424.44000244140625, 290.2799987792969)","7f8cb74d8653b1ebf47c091a14af9f0fd516a3acba17dd79e0688e97bd265642"
"D01448673_tang_ceiling_pattern_p194_i05_x2565_395x63.png","D01448673_tang_ceiling_pattern.pdf","194","2565","395","63","6.2698","Rect(204.83999633789062, 303.4800109863281, 425.1600036621094, 338.6400146484375)","7ce1d03c4ba90814ecdbffb74c81333f6f1c9762f7344db5a8bbcf86668998fa"
"D01448673_tang_ceiling_pattern_p194_i06_x2566_329x36.png","D01448673_tang_ceiling_pattern.pdf","194","2566","329","36","9.1389","Rect(204.83999633789062, 353.1600036621094, 423.9599914550781, 377.1600036621094)","551c862349757b953ff4fe8cd10d7e7f757842ad9aa904a6bfd331d48355c1d4"
"D01448673_tang_ceiling_pattern_p194_i07_x2567_523x85.png","D01448673_tang_ceiling_pattern.pdf","194","2567","523","85","6.1529","Rect(205.55999755859375, 390.5999755859375, 424.44000244140625, 426.239990234375)","0b89cc287da51346a9c1f8a8210b1aedd9c2306a8c1925e7671ad0c5ee3dad37"
"D01448673_tang_ceiling_pattern_p194_i08_x2568_297x47.png","D01448673_tang_ceiling_pattern.pdf","194","2568","297","47","6.3191","Rect(204.83999633789062, 442.20001220703125, 425.3999938964844, 477.1199951171875)","cadaf6435b8ec161d6e3720e509ad61edeb4571a8ff1afc31b06c7b16cc58e43"
"D01448673_tang_ceiling_pattern_p194_i09_x2569_324x34.png","D01448673_tang_ceiling_pattern.pdf","194","2569","324","34","9.5294","Rect(204.0, 491.7599792480469, 424.67999267578125, 514.9199829101562)","04fa19354f93ed0788be3b6da4c8dfb0aeecce714121c1c471e880712955293a"
"D01448673_tang_ceiling_pattern_p194_i10_x2570_310x85.png","D01448673_tang_ceiling_pattern.pdf","194","2570","310","85","3.6471","Rect(203.27999877929688, 524.6399536132812, 425.52001953125, 585.5999755859375)","c4329063d494991d6c7cebd84472a627df2c54998d5e90a2c30b38808503435b"
"D01448673_tang_ceiling_pattern_p194_i11_x2571_556x58.png","D01448673_tang_ceiling_pattern.pdf","194","2571","556","58","9.5862","Rect(205.55999755859375, 594.9600219726562, 424.08001708984375, 617.760009765625)","00b62190dba8741724a349b49b15171d1bceb2c3a1ed60dea463fa9f7218717a"
"D01448673_tang_ceiling_pattern_p194_i12_x2572_352x91.png","D01448673_tang_ceiling_pattern.pdf","194","2572","352","91","3.8681","Rect(203.27999877929688, 629.1600341796875, 426.239990234375, 686.760009765625)","77383b67c89a24b128b3cb6963839cfffccd52c12623310cd6c7f9dc6decafcd"
"D01448673_tang_ceiling_pattern_p194_i13_x2573_673x119.png","D01448673_tang_ceiling_pattern.pdf","194","2573","673","119","5.6555","Rect(204.83999633789062, 698.4000244140625, 425.03997802734375, 737.4000244140625)","fbc41103a75d91c0407bc9064bf8d9417340a7a2b6ca61f5d8e733b57d36b173"
"D01448673_tang_ceiling_pattern_p195_i00_x2576_413x151.png","D01448673_tang_ceiling_pattern.pdf","195","2576","413","151","2.7351","Rect(204.0, 93.7199935913086, 425.8800048828125, 174.83999633789062)","0f57ec0e179dbc106f44f0cb9fb7e9a9cafc647e8789da1d506586cf3f04d445"
"D01448673_tang_ceiling_pattern_p195_i01_x2577_413x166.png","D01448673_tang_ceiling_pattern.pdf","195","2577","413","166","2.488","Rect(203.27999877929688, 189.36000061035156, 426.3599853515625, 279.0)","3bf4bfe90104f3d1fb500ee1607417bc59731a8a9adf41437588da90382bd0c2"
"D01448673_tang_ceiling_pattern_p195_i02_x2578_423x55.png","D01448673_tang_ceiling_pattern.pdf","195","2578","423","55","7.6909","Rect(204.0, 289.32000732421875, 424.67999267578125, 318.1199951171875)","b4daddc398f02da05ca15390a49ad56de7fe6f19edc43094e53f353e25cc90fe"
"D01448673_tang_ceiling_pattern_p195_i03_x2579_668x86.png","D01448673_tang_ceiling_pattern.pdf","195","2579","668","86","7.7674","Rect(205.55999755859375, 328.0799865722656, 424.32000732421875, 356.2799987792969)","45bf70a92739e7ce14b22e72ca7dad15347fc8e48c76933c229d926ed6a5b88f"
"D01448673_tang_ceiling_pattern_p195_i04_x2580_673x129.png","D01448673_tang_ceiling_pattern.pdf","195","2580","673","129","5.2171","Rect(204.83999633789062, 364.20001220703125, 424.91998291015625, 406.55999755859375)","74d7b273cfe9cfce53f53260a59c76fd21d1e5929f119b5b57129181615622c4"
"D01448673_tang_ceiling_pattern_p195_i05_x2581_671x112.png","D01448673_tang_ceiling_pattern.pdf","195","2581","671","112","5.9911","Rect(204.83999633789062, 418.79998779296875, 424.44000244140625, 455.3999938964844)","0da19e69a09f3ab43807c4214bbd8c67f789b7b7045588b338f615a53b5d80bb"
"D01448673_tang_ceiling_pattern_p195_i06_x2582_601x113.png","D01448673_tang_ceiling_pattern.pdf","195","2582","601","113","5.3186","Rect(204.83999633789062, 468.0, 423.9599914550781, 509.1600036621094)","9fdaca7d844b40597d6207e2c5ee5cd7ddc462f6ab842c47392a784db042f518"
"D01448673_tang_ceiling_pattern_p195_i07_x2583_670x89.png","D01448673_tang_ceiling_pattern.pdf","195","2583","670","89","7.5281","Rect(204.83999633789062, 519.6000366210938, 424.08001708984375, 548.760009765625)","364008f7770570b4621b3d55220a6ec894fda27cd7d8a910a0d8b62b4aa747e8"
"D01448673_tang_ceiling_pattern_p195_i08_x2584_651x84.png","D01448673_tang_ceiling_pattern.pdf","195","2584","651","84","7.75","Rect(204.0, 557.8800048828125, 425.2799987792969, 586.4400024414062)","e3a932c3c62eea0ceaff50ded17911144dbb0cc94a192336aa20e9304570401f"
"D01448673_tang_ceiling_pattern_p195_i09_x2585_745x94.png","D01448673_tang_ceiling_pattern.pdf","195","2585","745","94","7.9255","Rect(204.0, 595.0799560546875, 425.3999938964844, 623.0399780273438)","3b00549feb3465f718d23648b90ba65a65660996b0adac50d9fd298e63bbcafa"
"D01448673_tang_ceiling_pattern_p195_i10_x2586_678x103.png","D01448673_tang_ceiling_pattern.pdf","195","2586","678","103","6.5825","Rect(204.0, 635.6400146484375, 425.760009765625, 669.239990234375)","f95827057b54f785513692ae4554804d8d4cd4fb989c72de5eb5470ad5669c06"
"D01448673_tang_ceiling_pattern_p197_i00_x2591_662x406.png","D01448673_tang_ceiling_pattern.pdf","197","2591","662","406","1.6305","Rect(185.16000366210938, 127.80000305175781, 409.32000732421875, 265.44000244140625)","554b8a4283c16dbe3598bf950c3358ae17e12d7f2ccdea4f741cf1185fb73fec"
"D01448673_tang_ceiling_pattern_p198_i02_x2604_339x47.png","D01448673_tang_ceiling_pattern.pdf","198","2604","339","47","7.2128","Rect(93.5999984741211, 247.55999755859375, 283.55999755859375, 273.9599914550781)","0472706a686b53c06fdd23a6d62ab8e6aaf49c777b54148dbc7ce99afd5ba798"
"D01448673_tang_ceiling_pattern_p198_i03_x2605_484x66.png","D01448673_tang_ceiling_pattern.pdf","198","2605","484","66","7.3333","Rect(93.5999984741211, 295.44000244140625, 282.9599914550781, 321.239990234375)","642b380f9b5c5cdf28dd2c83f7614308dce1337bebb2c19afce8dce835e4a72f"
"D01448673_tang_ceiling_pattern_p199_i00_x2609_912x572.png","D01448673_tang_ceiling_pattern.pdf","199","2609","912","572","1.5944","Rect(148.44000244140625, 186.9600067138672, 446.8800048828125, 374.1600036621094)","f87fea70a36b79d6baea914c7471af3264d17cea7f9a65d0c8fc0959ada72967"
"D01448673_tang_ceiling_pattern_p199_i01_x2610_912x587.png","D01448673_tang_ceiling_pattern.pdf","199","2610","912","587","1.5537","Rect(147.60000610351562, 417.3599853515625, 446.1600036621094, 609.3599853515625)","ee3cff4a15d5589eb29906003f70b9ff7b2cc907ee5077381df91c237edcbf8b"
"D01448673_tang_ceiling_pattern_p200_i00_x2571_556x58.png","D01448673_tang_ceiling_pattern.pdf","200","2571","556","58","9.5862","Rect(207.36000061035156, 497.280029296875, 425.8800048828125, 520.0800170898438)","00b62190dba8741724a349b49b15171d1bceb2c3a1ed60dea463fa9f7218717a"
"D01448673_tang_ceiling_pattern_p200_i01_x2573_673x119.png","D01448673_tang_ceiling_pattern.pdf","200","2573","673","119","5.6555","Rect(206.63999938964844, 530.1599731445312, 426.8399963378906, 569.1599731445312)","fbc41103a75d91c0407bc9064bf8d9417340a7a2b6ca61f5d8e733b57d36b173"
"D01448673_tang_ceiling_pattern_p200_i02_x2578_423x55.png","D01448673_tang_ceiling_pattern.pdf","200","2578","423","55","7.6909","Rect(205.8000030517578, 705.6000366210938, 426.47998046875, 734.4000244140625)","b4daddc398f02da05ca15390a49ad56de7fe6f19edc43094e53f353e25cc90fe"
"D01448673_tang_ceiling_pattern_p200_i03_x2613_601x162.png","D01448673_tang_ceiling_pattern.pdf","200","2613","601","162","3.7099","Rect(90.95999908447266, 137.16000366210938, 294.3599853515625, 192.0)","6664bfb346eb384aa5c26b18e8cfd8751f6a18185ef66aa63d98dbd00079a9f4"
"D01448673_tang_ceiling_pattern_p200_i04_x2614_547x213.png","D01448673_tang_ceiling_pattern.pdf","200","2614","547","213","2.5681","Rect(302.3999938964844, 125.87998962402344, 500.3999938964844, 203.0399932861328)","8db20ee73c9985c53aa87ffc32b4b52f02f5fe31f92bc7e7daa934a2eacd2494"
"D01448673_tang_ceiling_pattern_p200_i05_x2615_526x185.png","D01448673_tang_ceiling_pattern.pdf","200","2615","526","185","2.8432","Rect(93.36000061035156, 244.79998779296875, 285.1199951171875, 312.239990234375)","c61cc58cf85c892b55310d40e460cc65ae29feacef002cb0cefe863b4dff00fd"
"D01448673_tang_ceiling_pattern_p200_i06_x2616_566x185.png","D01448673_tang_ceiling_pattern.pdf","200","2616","566","185","3.0595","Rect(300.239990234375, 245.6400146484375, 502.20001220703125, 311.6400146484375)","1ae5185b64f35c41029ff0cae2b60e37faa5186baf7bf3a5dad6b69288ea5d97"
"D01448673_tang_ceiling_pattern_p200_i07_x2617_670x77.png","D01448673_tang_ceiling_pattern.pdf","200","2617","670","77","8.7013","Rect(206.63999938964844, 464.1600036621094, 425.760009765625, 489.239990234375)","edec8cd08bc6fec9f687147e8f6af06aa73331a5d46425f5219b68c5acecdce8"
"D01448673_tang_ceiling_pattern_p200_i08_x2618_674x99.png","D01448673_tang_ceiling_pattern.pdf","200","2618","674","99","6.8081","Rect(205.8000030517578, 581.3999633789062, 426.3599853515625, 613.9199829101562)","74646e095be1a8c07ba5f4a6b2e8ed8aa57e45332cb7d0b073686855ccd84c96"
"D01448673_tang_ceiling_pattern_p200_i09_x2619_662x71.png","D01448673_tang_ceiling_pattern.pdf","200","2619","662","71","9.3239","Rect(208.0800018310547, 626.4000244140625, 424.79998779296875, 649.5599975585938)","9195e39c6342b80b1f07447e8675fda8e46fd181eeda4c3c756020330742c83a"
"D01448673_tang_ceiling_pattern_p200_i10_x2620_447x91.png","D01448673_tang_ceiling_pattern.pdf","200","2620","447","91","4.9121","Rect(208.0800018310547, 656.1600341796875, 425.2799987792969, 700.3200073242188)","77755293a14bbe119382a5095154e24434ff19378199acd93408dc929f4ec7ea"
"D01448673_tang_ceiling_pattern_p201_i00_x2580_673x129.png","D01448673_tang_ceiling_pattern.pdf","201","2580","673","129","5.2171","Rect(206.63999938964844, 206.39999389648438, 426.7200012207031, 248.75999450683594)","74d7b273cfe9cfce53f53260a59c76fd21d1e5929f119b5b57129181615622c4"
"D01448673_tang_ceiling_pattern_p201_i01_x2581_671x112.png","D01448673_tang_ceiling_pattern.pdf","201","2581","671","112","5.9911","Rect(206.63999938964844, 455.7599792480469, 426.239990234375, 492.3599853515625)","0da19e69a09f3ab43807c4214bbd8c67f789b7b7045588b338f615a53b5d80bb"
"D01448673_tang_ceiling_pattern_p201_i02_x2582_601x113.png","D01448673_tang_ceiling_pattern.pdf","201","2582","601","113","5.3186","Rect(206.63999938964844, 501.8399963378906, 425.760009765625, 543.0)","9fdaca7d844b40597d6207e2c5ee5cd7ddc462f6ab842c47392a784db042f518"
"D01448673_tang_ceiling_pattern_p201_i03_x2583_670x89.png","D01448673_tang_ceiling_pattern.pdf","201","2583","670","89","7.5281","Rect(206.63999938964844, 551.0400390625, 425.8800048828125, 580.2000122070312)","364008f7770570b4621b3d55220a6ec894fda27cd7d8a910a0d8b62b4aa747e8"
"D01448673_tang_ceiling_pattern_p201_i04_x2584_651x84.png","D01448673_tang_ceiling_pattern.pdf","201","2584","651","84","7.75","Rect(205.8000030517578, 591.0, 427.08001708984375, 619.5599975585938)","e3a932c3c62eea0ceaff50ded17911144dbb0cc94a192336aa20e9304570401f"
"D01448673_tang_ceiling_pattern_p201_i05_x2585_745x94.png","D01448673_tang_ceiling_pattern.pdf","201","2585","745","94","7.9255","Rect(205.8000030517578, 629.7599487304688, 427.20001220703125, 657.719970703125)","3b00549feb3465f718d23648b90ba65a65660996b0adac50d9fd298e63bbcafa"
"D01448673_tang_ceiling_pattern_p201_i06_x2586_678x103.png","D01448673_tang_ceiling_pattern.pdf","201","2586","678","103","6.5825","Rect(205.8000030517578, 668.0400390625, 427.55999755859375, 701.6400146484375)","f95827057b54f785513692ae4554804d8d4cd4fb989c72de5eb5470ad5669c06"
"D01448673_tang_ceiling_pattern_p201_i07_x2625_670x108.png","D01448673_tang_ceiling_pattern.pdf","201","2625","670","108","6.2037","Rect(206.63999938964844, 113.39999389648438, 426.1199951171875, 148.9199981689453)","cbdeef834c09ee6964df89a13139efe6f6eecd9af594adc677cacdd8da60e5da"
"D01448673_tang_ceiling_pattern_p201_i08_x2626_677x131.png","D01448673_tang_ceiling_pattern.pdf","201","2626","677","131","5.1679","Rect(205.8000030517578, 158.04000854492188, 427.32000732421875, 201.0)","d8dc32f1db8a4d281eb4a3a39e16e30d80957858c8e202065ad1f3df558359c6"
"D01448673_tang_ceiling_pattern_p201_i09_x2627_670x142.png","D01448673_tang_ceiling_pattern.pdf","201","2627","670","142","4.7183","Rect(206.63999938964844, 255.72000122070312, 426.0, 302.0400085449219)","fc92c034be25eaf5382ab42fcae9ef77a28aed290c14ef76c8f919f033297b29"
"D01448673_tang_ceiling_pattern_p201_i10_x2628_628x224.png","D01448673_tang_ceiling_pattern.pdf","201","2628","628","224","2.8036","Rect(204.36000061035156, 313.32000732421875, 428.52001953125, 393.239990234375)","553dc46287f528b90d6c6b6b61f6b0c31b0c98034cbf15607f70d2351dee0046"
"D01448673_tang_ceiling_pattern_p201_i11_x2629_681x131.png","D01448673_tang_ceiling_pattern.pdf","201","2629","681","131","5.1985","Rect(205.0800018310547, 404.3999938964844, 428.0400085449219, 447.239990234375)","b1947389f6de8ca3ac6fef844cd8846a9f5571ccd2524a6da9d08299c4e836cb"
"D01448673_tang_ceiling_pattern_p202_i02_x2636_386x44.png","D01448673_tang_ceiling_pattern.pdf","202","2636","386","44","8.7727","Rect(130.44000244140625, 515.0400390625, 463.79998779296875, 552.9600219726562)","cee3d736d7a1d2abf2060966487231e28d1773171fc07d54f677e57787cc1c1a"
"D01448673_tang_ceiling_pattern_p203_i00_x2639_455x102.png","D01448673_tang_ceiling_pattern.pdf","203","2639","455","102","4.4608","Rect(113.4000015258789, 210.9600067138672, 271.0799865722656, 246.60000610351562)","b48b12ba115e2c77502c7449019681fcbe13ae30183b456f42de913125e34db8"
"D01448673_tang_ceiling_pattern_p203_i01_x2640_667x130.png","D01448673_tang_ceiling_pattern.pdf","203","2640","667","130","5.1308","Rect(314.2799987792969, 211.67999267578125, 490.55999755859375, 246.0)","a811e5cfd2e75fafd5f9a1581d180fc6cd8f7a9fd347e0d8b40d5dec258988ca"
"D01448673_tang_ceiling_pattern_p203_i02_x2641_320x82.png","D01448673_tang_ceiling_pattern.pdf","203","2641","320","82","3.9024","Rect(114.83999633789062, 322.44000244140625, 270.7200012207031, 362.6400146484375)","4bd8133ff3c7c024ab62a515a5eb895466361277b0247b00e999b370733be786"
"D01448673_tang_ceiling_pattern_p228_i00_x2941_630x212.png","D01448673_tang_ceiling_pattern.pdf","228","2941","630","212","2.9717","Rect(87.36000061035156, 86.63999938964844, 310.79998779296875, 162.0)","8b666e0819d11892ba3e53074583f27edb56f9798bb15a5eb864eb1e18989420"
"D01448673_tang_ceiling_pattern_p228_i01_x2942_420x225.png","D01448673_tang_ceiling_pattern.pdf","228","2942","420","225","1.8667","Rect(343.9200134277344, 85.91999816894531, 488.4000244140625, 163.1999969482422)","330b44719143a5c61f302f8c7220acdde4f2e41058d526f47c7a92ab2ecde880"
"D01448673_tang_ceiling_pattern_p228_i02_x2943_395x102.png","D01448673_tang_ceiling_pattern.pdf","228","2943","395","102","3.8725","Rect(115.08000183105469, 423.1199951171875, 264.7200012207031, 461.760009765625)","a3e0a02cfcdd22d36854e7f3d25e6f50f727e8c73754c758799e6d829ebc83f3"
"D01448673_tang_ceiling_pattern_p228_i03_x2944_399x80.png","D01448673_tang_ceiling_pattern.pdf","228","2944","399","80","4.9875","Rect(311.2799987792969, 424.67999267578125, 490.08001708984375, 460.55999755859375)","7a16c111f2f16196c979ee6051e33e208bd561be17d51075d1e029bdf51997c2"
"D01448673_tang_ceiling_pattern_p228_i04_x2945_394x101.png","D01448673_tang_ceiling_pattern.pdf","228","2945","394","101","3.901","Rect(100.91999816894531, 588.0, 229.8000030517578, 621.0)","22e0b01ee4f36b6847ef4cb7e2f01ff9a6044fa01e98b332a1ae2e1d8c5b9865"
"D01448673_tang_ceiling_pattern_p228_i05_x2946_262x117.png","D01448673_tang_ceiling_pattern.pdf","228","2946","262","117","2.2393","Rect(263.5199890136719, 588.0, 334.79998779296875, 619.7999877929688)","c81fd5778e43a888d2397f65de30f7170ecc01554a40f4a9d93ee8e51c16274a"
"D01448673_tang_ceiling_pattern_p228_i06_x2947_391x91.png","D01448673_tang_ceiling_pattern.pdf","228","2947","391","91","4.2967","Rect(364.9200134277344, 588.719970703125, 497.52001953125, 619.7999877929688)","5aca2a6db5d54ac95a22672747ba0dfbbbffab8478930f8c43f07750c448a49d"
"D01448673_tang_ceiling_pattern_p229_i00_x2952_503x172.png","D01448673_tang_ceiling_pattern.pdf","229","2952","503","172","2.9244","Rect(101.27999877929688, 442.44000244140625, 266.03997802734375, 498.7200012207031)","8ca1b7eb8a306d975a87a2fee35472fa0d4978d38c58bdd6bb7da483b23fc6d4"
"D01448673_tang_ceiling_pattern_p229_i01_x2953_391x166.png","D01448673_tang_ceiling_pattern.pdf","229","2953","391","166","2.3554","Rect(334.55999755859375, 442.44000244140625, 467.6400146484375, 498.9599914550781)","da03396e1f0744888842908b23396c10b88abfe0ed4536305b72b84a5c02cc90"
"D01448673_tang_ceiling_pattern_p230_i02_x2960_491x181.png","D01448673_tang_ceiling_pattern.pdf","230","2960","491","181","2.7127","Rect(89.04000091552734, 339.239990234375, 211.44000244140625, 384.3599853515625)","06d2ae9d2e005cd40631e4d81b095594b8170024fcfd39e6828829bfe5ed9b87"
"D01448673_tang_ceiling_pattern_p230_i03_x2961_176x60.png","D01448673_tang_ceiling_pattern.pdf","230","2961","176","60","2.9333","Rect(224.52000427246094, 337.79998779296875, 366.3599853515625, 386.15997314453125)","837b74863d658f390ec66970214260632950dceb6c17e9b51d3d60f0cfeec21a"
"D01448673_tang_ceiling_pattern_p230_i04_x2963_196x60.png","D01448673_tang_ceiling_pattern.pdf","230","2963","196","60","3.2667","Rect(378.0, 342.239990234375, 510.6000061035156, 382.79998779296875)","e895c795de5c0a28bf0ee174e6b024d9de1308f03f2e4d927995f4c272f923e2"
"D01448673_tang_ceiling_pattern_p230_i05_x772_336x35.png","D01448673_tang_ceiling_pattern.pdf","230","772","336","35","9.6","Rect(166.1999969482422, 662.760009765625, 349.20001220703125, 681.47998046875)","a785ffdca25518684da9fc77cb5463f082eb8b1d4f18c09d7824b53893fe6a63"
"D01448673_tang_ceiling_pattern_p230_i06_x773_454x38.png","D01448673_tang_ceiling_pattern.pdf","230","773","454","38","11.9474","Rect(166.1999969482422, 693.0, 349.91998291015625, 708.0)","a37dbaebb91979b5593cdf81c45f1cc50ab7b1c9758eda72f24ecec324c6ad29"
"D01448673_tang_ceiling_pattern_p230_i07_x774_658x52.png","D01448673_tang_ceiling_pattern.pdf","230","774","658","52","12.6538","Rect(166.1999969482422, 716.6399536132812, 350.760009765625, 730.9199829101562)","db7c6dc4baccc8d28801de370bcebb01bc1cec47b9177af55ddb202358576fa5"
"D01448673_tang_ceiling_pattern_p231_i00_x2967_196x38.png","D01448673_tang_ceiling_pattern.pdf","231","2967","196","38","5.1579","Rect(166.9199981689453, 91.44000244140625, 347.2799987792969, 126.4800033569336)","ff6ab20ce196ca22baa878cef7bbc81f7e71127bba9d8fb7672bce01fc003fb7"
"D01448673_tang_ceiling_pattern_p231_i01_x2968_331x55.png","D01448673_tang_ceiling_pattern.pdf","231","2968","331","55","6.0182","Rect(166.9199981689453, 134.8800048828125, 347.6400146484375, 164.8800048828125)","aba8c99821c25419b62092596a00857523e62e84d612b05483b678a36e3fbc8f"
"D01448673_tang_ceiling_pattern_p231_i02_x2969_556x131.png","D01448673_tang_ceiling_pattern.pdf","231","2969","556","131","4.2443","Rect(166.1999969482422, 200.8800048828125, 348.0, 243.60000610351562)","042b4b1dd8785d8f61efd60f82fe3d394d5130605e334fde5c8abf11d13154ac"
"D01448673_tang_ceiling_pattern_p231_i03_x2970_558x130.png","D01448673_tang_ceiling_pattern.pdf","231","2970","558","130","4.2923","Rect(166.1999969482422, 249.239990234375, 349.08001708984375, 291.8399963378906)","3f6db33fe08c29e44415986e56db5b126b7b5f221ec29bacb5a9e37151c29bad"
"D01448673_tang_ceiling_pattern_p231_i04_x2971_548x105.png","D01448673_tang_ceiling_pattern.pdf","231","2971","548","105","5.219","Rect(166.1999969482422, 301.3199768066406, 348.7200012207031, 336.3599853515625)","babcc102d0f7a8a53c02edeec278cc8c2d1de626e10704005c603059ea7ac505"
"D01448673_tang_ceiling_pattern_p231_i05_x2972_558x99.png","D01448673_tang_ceiling_pattern.pdf","231","2972","558","99","5.6364","Rect(166.1999969482422, 351.1199951171875, 348.8399963378906, 383.3999938964844)","563b5f4fb2999212f55aa017637b97d3f6a20972651eac80b30590c38eccf813"
"D01448673_tang_ceiling_pattern_p231_i10_x2977_558x85.png","D01448673_tang_ceiling_pattern.pdf","231","2977","558","85","6.5647","Rect(166.1999969482422, 579.2400512695312, 348.9599914550781, 606.9600219726562)","f56e5ebece7ef82b675949ad46d5c9519b2391f623351be592904fafd10e9e0e"
"D01448673_tang_ceiling_pattern_p231_i11_x2978_451x122.png","D01448673_tang_ceiling_pattern.pdf","231","2978","451","122","3.6967","Rect(166.9199981689453, 633.0, 348.1199951171875, 682.0800170898438)","ceca5f5caea69000a7848fa00c43baab10a1f8bfa45fbfa72d169c6d601f196f"
"D01448673_tang_ceiling_pattern_p231_i12_x2979_464x114.png","D01448673_tang_ceiling_pattern.pdf","231","2979","464","114","4.0702","Rect(166.1999969482422, 691.5599975585938, 348.0, 736.2000122070312)","0430357d3b12910698b53b6cd55daa429bf6c7510982f0f44582181a4d7c30bb"
"D01448673_tang_ceiling_pattern_p231_i13_x751_374x58.png","D01448673_tang_ceiling_pattern.pdf","231","751","374","58","6.4483","Rect(166.9199981689453, 168.0, 348.47998046875, 196.55999755859375)","70be0ad0d0cd425ad67567289bc3df8b0c279303a9b490a9d25439ce91c2def5"
"D01448673_tang_ceiling_pattern_p232_i00_x1035_406x34.png","D01448673_tang_ceiling_pattern.pdf","232","1035","406","34","11.9412","Rect(166.1999969482422, 536.1600341796875, 350.760009765625, 551.8800048828125)","59bd77dbeb3611def9d4827861fb3eed0dbf6d93f883f87514e165bfca3b3811"
"D01448673_tang_ceiling_pattern_p232_i01_x1036_322x32.png","D01448673_tang_ceiling_pattern.pdf","232","1036","322","32","10.0625","Rect(166.1999969482422, 567.8400268554688, 349.20001220703125, 585.8400268554688)","7ec62a3e3d11969539f0136b12aae8b8037dd5e12a926a7b7748c5b735fd607c"
"D01448673_tang_ceiling_pattern_p232_i02_x1037_424x45.png","D01448673_tang_ceiling_pattern.pdf","232","1037","424","45","9.4222","Rect(166.1999969482422, 599.4000244140625, 350.760009765625, 618.9600219726562)","9cad0b44ae5f7b5fdcb5f755ba9546a27f759165735e4fabbaf9ed899b1bc2cc"
"D01448673_tang_ceiling_pattern_p232_i03_x1038_561x73.png","D01448673_tang_ceiling_pattern.pdf","232","1038","561","73","7.6849","Rect(166.1999969482422, 629.6400146484375, 349.91998291015625, 653.6400146484375)","8b8f6cf4400c266828fc0774e7a7f553cbbe2642ac95fa72bf98b73cf49525c2"
"D01448673_tang_ceiling_pattern_p232_i04_x1039_381x55.png","D01448673_tang_ceiling_pattern.pdf","232","1039","381","55","6.9273","Rect(166.1999969482422, 660.47998046875, 350.760009765625, 686.760009765625)","8f2e6c296023360e1d750c3d27fa921569cccf5a35d4cff206985abafb5bd2ef"
"D01448673_tang_ceiling_pattern_p232_i05_x1040_563x61.png","D01448673_tang_ceiling_pattern.pdf","232","1040","563","61","9.2295","Rect(166.1999969482422, 695.8799438476562, 349.91998291015625, 716.1599731445312)","3e8b094ccfd482b82b5d0753060d71486e02cc59767551de4aad8a501743aa91"
"D01448673_tang_ceiling_pattern_p232_i06_x1041_508x81.png","D01448673_tang_ceiling_pattern.pdf","232","1041","508","81","6.2716","Rect(166.1999969482422, 723.8399658203125, 349.91998291015625, 753.1199951171875)","1f7ef51fc99c7bf3897f0c232d701e15aa517c8ee29dbb8b5f1950cce50cfad1"
"D01448673_tang_ceiling_pattern_p232_i07_x2982_554x114.png","D01448673_tang_ceiling_pattern.pdf","232","2982","554","114","4.8596","Rect(166.9199981689453, 162.72000122070312, 348.47998046875, 200.27999877929688)","97e84457fb0209d1750134bf500ec569ea1e635a8c324514042cda2a078e8690"
"D01448673_tang_ceiling_pattern_p232_i08_x2983_904x250.png","D01448673_tang_ceiling_pattern.pdf","232","2983","904","250","3.616","Rect(166.1999969482422, 228.36001586914062, 348.5999755859375, 278.760009765625)","7c48772fd63e01c018b40c994a017c15654ab4cb38b30b598b0302d72d5eb736"
"D01448673_tang_ceiling_pattern_p232_i09_x2984_367x53.png","D01448673_tang_ceiling_pattern.pdf","232","2984","367","53","6.9245","Rect(166.9199981689453, 288.6000061035156, 348.47998046875, 314.8800048828125)","6982413453ae7e39eca28fea0b77b483702cf2cdaf0562ffe15180ef19717b77"
"D01448673_tang_ceiling_pattern_p232_i10_x2985_266x52.png","D01448673_tang_ceiling_pattern.pdf","232","2985","266","52","5.1154","Rect(166.9199981689453, 324.4800109863281, 348.47998046875, 359.760009765625)","d7a46d6d82a664fc8974b88b3b0a2dca059e1d35a8425122bdcbc1c4ac283cd4"
"D01448673_tang_ceiling_pattern_p232_i11_x2986_559x73.png","D01448673_tang_ceiling_pattern.pdf","232","2986","559","73","7.6575","Rect(166.1999969482422, 403.3199768066406, 348.239990234375, 427.0799865722656)","7d031b36e948b09112b14f142c4a980aa9d9645825f5f2f182935c83cd6e9de2"
"D01448673_tang_ceiling_pattern_p232_i12_x2987_553x163.png","D01448673_tang_ceiling_pattern.pdf","232","2987","553","163","3.3926","Rect(166.9199981689453, 469.0799865722656, 348.0, 522.239990234375)","efb76f5a3e1a685070361b930d0aea10bb1ae8e443d8ca897564870004e9eca2"
