case_id,source_group,prototype_id,backbone_variant,density_level,replicate,production_seed,formal_triple_png,formal_triple_svg,formal_single_svg,mechanical_validity,single_review_source_svg,single_review_mode
A273,matrix_A,proto_sw_3_1,expanded,rich,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A273/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A273/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A273/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A274,matrix_A,proto_sw_3_1,compact,simple,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A274/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A274/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A274/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A275,matrix_A,proto_sw_3_1,compact,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A275/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A275/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A275/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A276,matrix_A,proto_sw_3_1,compact,rich,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A276/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A276/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A276/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A277,matrix_A,proto_sw_3_1,swept,simple,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A277/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A277/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A277/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A278,matrix_A,proto_sw_3_1,swept,medium,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A278/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A278/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A278/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A279,matrix_A,proto_sw_3_1,swept,rich,1,200000,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A279/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A279/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A279/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A280,matrix_A,proto_sw_3_1,expanded,simple,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A280/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A280/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A280/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A281,matrix_A,proto_sw_3_1,expanded,medium,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A281/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A281/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A281/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A282,matrix_A,proto_sw_3_1,expanded,rich,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A282/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A282/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A282/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A283,matrix_A,proto_sw_3_1,compact,simple,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A283/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A283/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A283/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A284,matrix_A,proto_sw_3_1,compact,medium,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A284/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A284/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A284/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A285,matrix_A,proto_sw_3_1,compact,rich,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A285/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A285/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A285/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A286,matrix_A,proto_sw_3_1,swept,simple,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A286/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A286/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A286/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A287,matrix_A,proto_sw_3_1,swept,medium,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A287/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A287/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A287/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A288,matrix_A,proto_sw_3_1,swept,rich,2,200001,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A288/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A288/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A288/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A289,matrix_A,proto_sw_3_1,expanded,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A289/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A289/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A289/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A290,matrix_A,proto_sw_3_1,expanded,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A290/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A290/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A290/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A291,matrix_A,proto_sw_3_1,expanded,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A291/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A291/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A291/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A292,matrix_A,proto_sw_3_1,compact,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A292/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A292/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A292/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A293,matrix_A,proto_sw_3_1,compact,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A293/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A293/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A293/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A294,matrix_A,proto_sw_3_1,compact,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A294/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A294/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A294/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A295,matrix_A,proto_sw_3_1,swept,simple,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A295/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A295/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A295/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A296,matrix_A,proto_sw_3_1,swept,medium,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A296/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A296/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A296/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A297,matrix_A,proto_sw_3_1,swept,rich,3,200002,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A297/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A297/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A297/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A298,matrix_A,proto_sw_3_1,expanded,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A298/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A298/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A298/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A299,matrix_A,proto_sw_3_1,expanded,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A299/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A299/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A299/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A300,matrix_A,proto_sw_3_1,expanded,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A300/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A300/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A300/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A301,matrix_A,proto_sw_3_1,compact,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A301/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A301/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A301/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A302,matrix_A,proto_sw_3_1,compact,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A302/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A302/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A302/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A303,matrix_A,proto_sw_3_1,compact,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A303/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A303/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A303/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A304,matrix_A,proto_sw_3_1,swept,simple,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A304/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A304/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A304/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A305,matrix_A,proto_sw_3_1,swept,medium,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A305/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A305/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A305/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A306,matrix_A,proto_sw_3_1,swept,rich,4,200003,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A306/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A306/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A306/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A307,matrix_A,proto_sw_3_1,expanded,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A307/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A307/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A307/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A308,matrix_A,proto_sw_3_1,expanded,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A308/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A308/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A308/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A309,matrix_A,proto_sw_3_1,expanded,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A309/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A309/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A309/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A310,matrix_A,proto_sw_3_1,compact,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A310/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A310/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A310/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A311,matrix_A,proto_sw_3_1,compact,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A311/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A311/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A311/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A312,matrix_A,proto_sw_3_1,compact,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A312/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A312/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A312/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A313,matrix_A,proto_sw_3_1,swept,simple,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A313/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A313/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A313/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A314,matrix_A,proto_sw_3_1,swept,medium,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A314/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A314/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A314/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A315,matrix_A,proto_sw_3_1,swept,rich,5,200004,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A315/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A315/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A315/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A316,matrix_A,proto_sw_3_1,expanded,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A316/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A316/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A316/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A317,matrix_A,proto_sw_3_1,expanded,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A317/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A317/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A317/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A318,matrix_A,proto_sw_3_1,expanded,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A318/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A318/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A318/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A319,matrix_A,proto_sw_3_1,compact,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A319/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A319/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A319/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A320,matrix_A,proto_sw_3_1,compact,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A320/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A320/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A320/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A321,matrix_A,proto_sw_3_1,compact,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A321/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A321/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A321/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A322,matrix_A,proto_sw_3_1,swept,simple,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A322/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A322/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A322/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A323,matrix_A,proto_sw_3_1,swept,medium,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A323/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A323/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A323/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A324,matrix_A,proto_sw_3_1,swept,rich,6,200005,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A324/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A324/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A324/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A325,matrix_A,proto_sw_3_1,expanded,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A325/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A325/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A325/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A326,matrix_A,proto_sw_3_1,expanded,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A326/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A326/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A326/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A327,matrix_A,proto_sw_3_1,expanded,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A327/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A327/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A327/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A328,matrix_A,proto_sw_3_1,compact,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A328/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A328/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A328/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A329,matrix_A,proto_sw_3_1,compact,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A329/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A329/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A329/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A330,matrix_A,proto_sw_3_1,compact,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A330/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A330/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A330/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A331,matrix_A,proto_sw_3_1,swept,simple,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A331/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A331/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A331/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A332,matrix_A,proto_sw_3_1,swept,medium,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A332/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A332/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A332/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A333,matrix_A,proto_sw_3_1,swept,rich,7,200006,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A333/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A333/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A333/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A334,matrix_A,proto_sw_3_1,expanded,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A334/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A334/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A334/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A335,matrix_A,proto_sw_3_1,expanded,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A335/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A335/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A335/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A336,matrix_A,proto_sw_3_1,expanded,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A336/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A336/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A336/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A337,matrix_A,proto_sw_3_1,compact,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A337/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A337/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A337/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A338,matrix_A,proto_sw_3_1,compact,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A338/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A338/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A338/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A339,matrix_A,proto_sw_3_1,compact,rich,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A339/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A339/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A339/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A340,matrix_A,proto_sw_3_1,swept,simple,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A340/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A340/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A340/formal_triple.svg,central_period_viewport_from_formal_triple_svg
A341,matrix_A,proto_sw_3_1,swept,medium,8,200007,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A341/formal_triple.png,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A341/formal_triple.svg,,1,artifacts/paper_a_chapter4_v1/rq1_rq3/formal_ours/raw_cases/A341/formal_triple.svg,central_period_viewport_from_formal_triple_svg
