case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir
C074,LocalGreedy,proto_sw_3_2,expanded,simple,2,100036,1,1,1,1,,,5,4,5,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2,a215fe4ed8708374c805a44662d0a015749d01ec60cfd2d11d404ef0f8e789ea,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.053761999999551335,raw_cases/C074/methods/LocalGreedy
C074,Ours,proto_sw_3_2,expanded,simple,2,100036,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2,a215fe4ed8708374c805a44662d0a015749d01ec60cfd2d11d404ef0f8e789ea,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1462814306__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04621989999941434,raw_cases/C074/methods/Ours
C075,IndependentCurve,proto_sw_3_2,expanded,medium,1,100008,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.048685900001146365,raw_cases/C075/methods/IndependentCurve
C075,FixedSlot,proto_sw_3_2,expanded,medium,1,100008,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,5.3568125999991025,raw_cases/C075/methods/FixedSlot
C075,LocalGreedy,proto_sw_3_2,expanded,medium,1,100008,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,59e1c693c69b078f0e716eecadc0d4f4eb679cb2812b21e0acd1c07f16618cc3,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.052303399999800604,raw_cases/C075/methods/LocalGreedy
C075,Ours,proto_sw_3_2,expanded,medium,1,100008,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2,59e1c693c69b078f0e716eecadc0d4f4eb679cb2812b21e0acd1c07f16618cc3,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_399132903__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04898450000109733,raw_cases/C075/methods/Ours
C076,IndependentCurve,proto_sw_3_2,expanded,medium,2,100014,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.043261599999823375,raw_cases/C076/methods/IndependentCurve
C076,FixedSlot,proto_sw_3_2,expanded,medium,2,100014,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.2293710000012652,
C076,LocalGreedy,proto_sw_3_2,expanded,medium,2,100014,1,1,1,1,,,6,3,6,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,bbd1298d16155c7940d713c586904f64b28d8b143b9c62fc4207d1fc8c4bbf9f,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.05418110000027809,raw_cases/C076/methods/LocalGreedy
C076,Ours,proto_sw_3_2,expanded,medium,2,100014,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2,bbd1298d16155c7940d713c586904f64b28d8b143b9c62fc4207d1fc8c4bbf9f,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3322687601__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.05213919999732752,raw_cases/C076/methods/Ours
C077,IndependentCurve,proto_sw_3_2,expanded,rich,1,100001,1,1,0,0,,,7,0,7,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04887639999651583,raw_cases/C077/methods/IndependentCurve
C077,FixedSlot,proto_sw_3_2,expanded,rich,1,100001,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.3810853999966639,
C077,LocalGreedy,proto_sw_3_2,expanded,rich,1,100001,1,1,1,1,,,7,2,7,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,be89d3384672e22670716df7af045ba9bcc3b6076a330ca2d68be24d26771507,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.06328199999916251,raw_cases/C077/methods/LocalGreedy
C077,Ours,proto_sw_3_2,expanded,rich,1,100001,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,be89d3384672e22670716df7af045ba9bcc3b6076a330ca2d68be24d26771507,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.06750289999763481,raw_cases/C077/methods/Ours
C078,IndependentCurve,proto_sw_3_2,expanded,rich,2,100013,1,1,0,0,,,7,0,7,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04816860000209999,raw_cases/C078/methods/IndependentCurve
C078,FixedSlot,proto_sw_3_2,expanded,rich,2,100013,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.3455034999969939,
C078,LocalGreedy,proto_sw_3_2,expanded,rich,2,100013,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2,26773c540912bd52fddf860b846c5fba409254001a5093299aa3f99c37e8979d,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05536410000058822,raw_cases/C078/methods/LocalGreedy
C078,Ours,proto_sw_3_2,expanded,rich,2,100013,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2,26773c540912bd52fddf860b846c5fba409254001a5093299aa3f99c37e8979d,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1575422959__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.05551510000077542,raw_cases/C078/methods/Ours
C079,IndependentCurve,proto_sw_3_2,compact,simple,1,100003,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04831479999847943,raw_cases/C079/methods/IndependentCurve
C079,FixedSlot,proto_sw_3_2,compact,simple,1,100003,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.027125700002216,raw_cases/C079/methods/FixedSlot
C079,LocalGreedy,proto_sw_3_2,compact,simple,1,100003,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,b9b6ffa10aa328e6f288f9a305b980ace7feead296cd5778f46fc6cca2a8c29c,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.054531600002519554,raw_cases/C079/methods/LocalGreedy
C079,Ours,proto_sw_3_2,compact,simple,1,100003,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,b9b6ffa10aa328e6f288f9a305b980ace7feead296cd5778f46fc6cca2a8c29c,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.047728199999255594,raw_cases/C079/methods/Ours
C080,IndependentCurve,proto_sw_3_2,compact,simple,2,100011,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.045267199999216245,raw_cases/C080/methods/IndependentCurve
C080,FixedSlot,proto_sw_3_2,compact,simple,2,100011,1,1,1,1,,,5,1,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.511300300000585,raw_cases/C080/methods/FixedSlot
C080,LocalGreedy,proto_sw_3_2,compact,simple,2,100011,1,1,1,1,,,5,1,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,6a51a13f49068f734a627fc18475cf8f5556389811a59113e449b80dd2da25c8,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04455199999938486,raw_cases/C080/methods/LocalGreedy
C080,Ours,proto_sw_3_2,compact,simple,2,100011,1,1,1,1,,,5,1,5,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,6a51a13f49068f734a627fc18475cf8f5556389811a59113e449b80dd2da25c8,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.042954500000632834,raw_cases/C080/methods/Ours
C081,IndependentCurve,proto_sw_3_2,compact,medium,1,100006,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04589330000089831,raw_cases/C081/methods/IndependentCurve
C081,FixedSlot,proto_sw_3_2,compact,medium,1,100006,1,1,1,1,,,6,1,6,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,5.990968400001293,raw_cases/C081/methods/FixedSlot
C081,LocalGreedy,proto_sw_3_2,compact,medium,1,100006,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2,b329c2c10f70e4ec17c222e9fbf49db50b476dacccadea8333ad507d41f4159d,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.049179599998751655,raw_cases/C081/methods/LocalGreedy
C081,Ours,proto_sw_3_2,compact,medium,1,100006,1,1,1,1,,,6,1,6,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2,b329c2c10f70e4ec17c222e9fbf49db50b476dacccadea8333ad507d41f4159d,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_4182263884__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04657249999945634,raw_cases/C081/methods/Ours
C082,IndependentCurve,proto_sw_3_2,compact,medium,2,100018,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.04359689999910188,raw_cases/C082/methods/IndependentCurve
C082,FixedSlot,proto_sw_3_2,compact,medium,2,100018,1,1,1,1,,,6,1,6,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,5.250918300000194,raw_cases/C082/methods/FixedSlot
C082,LocalGreedy,proto_sw_3_2,compact,medium,2,100018,1,1,1,1,,,6,1,6,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2,62293b51c99a0587bf2b184beac04ea1fcce96c1ddfa25d6adaaee04418a7b9d,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.05636489999960759,raw_cases/C082/methods/LocalGreedy
C082,Ours,proto_sw_3_2,compact,medium,2,100018,1,1,1,1,,,6,1,6,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2,62293b51c99a0587bf2b184beac04ea1fcce96c1ddfa25d6adaaee04418a7b9d,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.04689460000008694,raw_cases/C082/methods/Ours
C083,IndependentCurve,proto_sw_3_2,compact,rich,1,100002,1,1,0,0,,,7,0,7,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.052641899997979635,raw_cases/C083/methods/IndependentCurve
C083,FixedSlot,proto_sw_3_2,compact,rich,1,100002,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,2.9439365999969596,
C083,LocalGreedy,proto_sw_3_2,compact,rich,1,100002,1,1,1,1,,,7,2,7,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,5fd347c6cedcd28e15ab3e1802de9007d0befcfb54d4f189776b0f07b721cb3e,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05616989999907673,raw_cases/C083/methods/LocalGreedy
C083,Ours,proto_sw_3_2,compact,rich,1,100002,1,1,1,1,,,7,2,7,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,5fd347c6cedcd28e15ab3e1802de9007d0befcfb54d4f189776b0f07b721cb3e,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.06651700000293204,raw_cases/C083/methods/Ours
C084,IndependentCurve,proto_sw_3_2,compact,rich,2,100005,1,1,0,0,,,7,0,7,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04419860000052722,raw_cases/C084/methods/IndependentCurve
C084,FixedSlot,proto_sw_3_2,compact,rich,2,100005,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich,,,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,8.560411499998736,raw_cases/C084/methods/FixedSlot
C084,LocalGreedy,proto_sw_3_2,compact,rich,2,100005,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,b33e74b73708ce36e6024496b7f2f45d99f79ccd94258dd2c617ef7f1f2fe9b8,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.05560269999841694,raw_cases/C084/methods/LocalGreedy
C084,Ours,proto_sw_3_2,compact,rich,2,100005,1,1,1,1,,,7,1,7,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2,b33e74b73708ce36e6024496b7f2f45d99f79ccd94258dd2c617ef7f1f2fe9b8,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich,proto_sw_3_2__seed_1160715944__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.06121080000229995,raw_cases/C084/methods/Ours
C085,IndependentCurve,proto_sw_3_2,swept,simple,1,100000,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04078949999893666,raw_cases/C085/methods/IndependentCurve
C085,FixedSlot,proto_sw_3_2,swept,simple,1,100000,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.8746571999981825,raw_cases/C085/methods/FixedSlot
C085,LocalGreedy,proto_sw_3_2,swept,simple,1,100000,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2,b28af89300964117daa151c49237f22783c27d5c920b3017d167b57ccc2c449c,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.04045100000075763,raw_cases/C085/methods/LocalGreedy
C085,Ours,proto_sw_3_2,swept,simple,1,100000,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2,b28af89300964117daa151c49237f22783c27d5c920b3017d167b57ccc2c449c,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_2781254137__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.03810640000301646,raw_cases/C085/methods/Ours
C086,IndependentCurve,proto_sw_3_2,swept,simple,2,100012,1,1,0,0,,,5,0,5,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04154249999919557,raw_cases/C086/methods/IndependentCurve
C086,FixedSlot,proto_sw_3_2,swept,simple,2,100012,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple,,,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.752577900002507,raw_cases/C086/methods/FixedSlot
C086,LocalGreedy,proto_sw_3_2,swept,simple,2,100012,1,1,1,1,,,5,3,5,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2,9b6b5bad1213ab4d8a33d856ab58646f5f8659e56fd9884b6babbbb0369c0998,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.048657199997251155,raw_cases/C086/methods/LocalGreedy
C086,Ours,proto_sw_3_2,swept,simple,2,100012,1,1,1,1,,,5,2,5,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2,9b6b5bad1213ab4d8a33d856ab58646f5f8659e56fd9884b6babbbb0369c0998,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple,proto_sw_3_2__seed_608345505__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.043815899996843655,raw_cases/C086/methods/Ours
C087,IndependentCurve,proto_sw_3_2,swept,medium,1,100007,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.03871909999725176,raw_cases/C087/methods/IndependentCurve
C087,FixedSlot,proto_sw_3_2,swept,medium,1,100007,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.980938099997729,raw_cases/C087/methods/FixedSlot
C087,LocalGreedy,proto_sw_3_2,swept,medium,1,100007,1,1,1,1,,,6,3,6,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,d40a945696d127c26219d6ef51b1716123b4b39e06936393d3ced29bc58e2e27,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04048490000059246,raw_cases/C087/methods/LocalGreedy
C087,Ours,proto_sw_3_2,swept,medium,1,100007,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2,d40a945696d127c26219d6ef51b1716123b4b39e06936393d3ced29bc58e2e27,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_3756345937__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.040328800001589116,raw_cases/C087/methods/Ours
C088,IndependentCurve,proto_sw_3_2,swept,medium,2,100010,1,1,0,0,,,6,0,6,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.036733500000991626,raw_cases/C088/methods/IndependentCurve
C088,FixedSlot,proto_sw_3_2,swept,medium,2,100010,1,1,1,1,,,6,1,6,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium,,,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,5.382020400000329,raw_cases/C088/methods/FixedSlot
C088,LocalGreedy,proto_sw_3_2,swept,medium,2,100010,1,1,1,1,,,6,2,6,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2,c771377d35c2ae702df5bdfe596f6f6d2f3837d8e42070c99d32c800eb76509b,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium,proto_sw_3_2__seed_1989963110__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.03899680000176886,raw_cases/C088/methods/LocalGreedy
